Security,Price
SECURITY_A,82.64
SECURITY_A,82.66
SECURITY_A,82.83
SECURITY_A,82.93
SECURITY_A,82.77
SECURITY_A,82.72
SECURITY_A,82.81
SECURITY_A,82.86
SECURITY_A,82.79
SECURITY_A,82.77
SECURITY_A,82.75
SECURITY_A,82.72
SECURITY_A,82.84
SECURITY_A,82.85
SECURITY_A,82.93
SECURITY_A,82.81
SECURITY_A,82.81
SECURITY_A,82.82
SECURITY_A,82.77
SECURITY_A,82.79
SECURITY_A,82.92
SECURITY_A,82.97
SECURITY_A,83.14
SECURITY_A,83.08
SECURITY_A,83.06
SECURITY_A,83.23
SECURITY_A,83.3
SECURITY_A,83.33
SECURITY_A,83.46
SECURITY_A,83.35
SECURITY_A,83.29
SECURITY_A,83.31
SECURITY_A,83.29
SECURITY_A,83.36
SECURITY_A,83.48
SECURITY_A,83.65
SECURITY_A,83.4
SECURITY_A,83.38
SECURITY_A,83.51
SECURITY_A,83.66
SECURITY_A,83.6
SECURITY_A,83.52
SECURITY_A,83.51
SECURITY_A,83.49
SECURITY_A,83.58
SECURITY_A,83.65
SECURITY_A,83.62
SECURITY_A,83.56
SECURITY_A,83.43
SECURITY_A,83.47
SECURITY_A,83.35
SECURITY_A,83.38
SECURITY_A,83.42
SECURITY_A,83.31
SECURITY_A,83.21
SECURITY_A,83.22
SECURITY_A,83.07
SECURITY_A,83.31
SECURITY_A,83.25
SECURITY_A,83.31
SECURITY_A,83.32
SECURITY_A,83.34
SECURITY_A,83.45
SECURITY_A,83.51
SECURITY_A,83.39
SECURITY_A,83.28
SECURITY_A,83.25
SECURITY_A,83.28
SECURITY_A,83.33
SECURITY_A,83.37
SECURITY_A,83.27
SECURITY_A,83.37
SECURITY_A,83.27
SECURITY_A,83.25
SECURITY_A,83.09
SECURITY_A,83.08
SECURITY_A,83.06
SECURITY_A,83.2
SECURITY_A,83.13
SECURITY_A,83.23
SECURITY_A,83.39
SECURITY_A,83.37
SECURITY_A,83.5
SECURITY_A,83.78
SECURITY_A,83.67
SECURITY_A,83.68
SECURITY_A,83.64
SECURITY_A,83.6
SECURITY_A,83.51
SECURITY_A,83.63
SECURITY_A,83.56
SECURITY_A,83.55
SECURITY_A,83.45
SECURITY_A,83.49
SECURITY_A,83.54
SECURITY_A,83.36
SECURITY_A,83.37
SECURITY_A,83.22
SECURITY_A,83.17
SECURITY_A,82.99
SECURITY_A,82.92
SECURITY_A,82.87
SECURITY_A,82.84
SECURITY_A,82.81
SECURITY_A,82.64
SECURITY_A,82.66
SECURITY_A,82.93
SECURITY_A,82.86
SECURITY_A,82.94
SECURITY_A,82.88
SECURITY_A,82.95
SECURITY_A,83.13
SECURITY_A,82.99
SECURITY_A,83.04
SECURITY_A,83.13
SECURITY_A,83.14
SECURITY_A,83.03
SECURITY_A,83.05
SECURITY_A,83.1
SECURITY_A,83.02
SECURITY_A,82.91
SECURITY_A,83.06
SECURITY_A,83.22
SECURITY_A,83.2
SECURITY_A,83.16
SECURITY_A,83.28
SECURITY_A,83.28
SECURITY_A,83.27
SECURITY_A,83.18
SECURITY_A,83.25
SECURITY_A,83.46
SECURITY_A,83.66
SECURITY_A,83.5
SECURITY_A,83.51
SECURITY_A,83.48
SECURITY_A,83.42
SECURITY_A,83.62
SECURITY_A,83.68
SECURITY_A,83.75
SECURITY_A,83.83
SECURITY_A,83.88
SECURITY_A,83.99
SECURITY_A,83.86
SECURITY_A,83.77
SECURITY_A,83.96
SECURITY_A,84.02
SECURITY_A,84.01
SECURITY_A,84.05
SECURITY_A,83.95
SECURITY_A,83.89
SECURITY_A,83.87
SECURITY_A,83.97
SECURITY_A,84.08
SECURITY_A,83.95
SECURITY_A,84.02
SECURITY_A,84.02
SECURITY_A,84.2
SECURITY_A,84.19
SECURITY_A,84.25
SECURITY_A,84.44
SECURITY_A,84.21
SECURITY_A,84.26
